lessonId	lessonTitle	grade	semester	subject	cardId	cardTitle	cardKind	narrationSource	hasAudioAsset	expectedAssetPath	existingAssetPath	narrationText
g5-upper-chinese-write	记事习作和场面描写	五年级	上册	语文	step-3	写细节	step	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-write/step-3.mp3	frontend/src/assets/audio/study/g5-upper-chinese-write/step-3.mp3	写细节。最后把动作、语言和感受写具体。
g5-upper-chinese-write	记事习作和场面描写	五年级	上册	语文	example	先排骨架	example	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-write/example.mp3	frontend/src/assets/audio/study/g5-upper-chinese-write/example.mp3	先排骨架。动笔前先把事情的起因、经过、结果排出来，再挑一个最值得细写的场面。顺序一稳，细节才知道该往哪里落。
g5-upper-chinese-write	记事习作和场面描写	五年级	上册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g5-upper-chinese-write/memory.mp3	frontend/src/assets/audio/study/g5-upper-chinese-write/memory.mp3	记忆小口令。记事小口令: 先排顺序, 再抓重点, 最后写细节。顺序是：排顺序 · 抓重点 · 写细节。
g5-upper-math-decimal	小数意义和加减运算	五年级	上册	数学	step-1	看数位	step	derived	yes	frontend/src/assets/audio/study/g5-upper-math-decimal/step-1.mp3	frontend/src/assets/audio/study/g5-upper-math-decimal/step-1.mp3	看数位。先把小数点左右的数位看清楚。小数到了五年级，已经不只是会认，还要会拿它去比较、计算和放进单位里理解。
g5-upper-math-decimal	小数意义和加减运算	五年级	上册	数学	step-2	懂大小	step	derived	yes	frontend/src/assets/audio/study/g5-upper-math-decimal/step-2.mp3	frontend/src/assets/audio/study/g5-upper-math-decimal/step-2.mp3	懂大小。再比较每一位的大小，判断谁更大。
g5-upper-math-decimal	小数意义和加减运算	五年级	上册	数学	step-3	做运算	step	derived	yes	frontend/src/assets/audio/study/g5-upper-math-decimal/step-3.mp3	frontend/src/assets/audio/study/g5-upper-math-decimal/step-3.mp3	做运算。最后按小数点对齐去完成加减。
g5-upper-math-decimal	小数意义和加减运算	五年级	上册	数学	example	先看数位	example	derived	yes	frontend/src/assets/audio/study/g5-upper-math-decimal/example.mp3	frontend/src/assets/audio/study/g5-upper-math-decimal/example.mp3	先看数位。做题前先看看小数点左右各是什么位，再判断它和单位、大小有什么关系。先把数位理清，小数就不会像一串挤在一起的数字。
g5-upper-math-decimal	小数意义和加减运算	五年级	上册	数学	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g5-upper-math-decimal/memory.mp3	frontend/src/assets/audio/study/g5-upper-math-decimal/memory.mp3	记忆小口令。小数口令: 先看数位, 再懂大小, 最后做运算。顺序是：看数位 · 懂大小 · 做运算。
g5-upper-math-number	因数倍数和数的规律	五年级	上册	数学	step-1	看整除	step	derived	yes	frontend/src/assets/audio/study/g5-upper-math-number/step-1.mp3	frontend/src/assets/audio/study/g5-upper-math-number/step-1.mp3	看整除。先判断这两个数能不能整除、怎么整除。因数和倍数这部分，关键是看数和数之间的关系，不是单独盯着某一个数字。
g5-upper-math-number	因数倍数和数的规律	五年级	上册	数学	step-2	看特征	step	derived	yes	frontend/src/assets/audio/study/g5-upper-math-number/step-2.mp3	frontend/src/assets/audio/study/g5-upper-math-number/step-2.mp3	看特征。再找奇偶性和倍数特征这些线索。
g5-upper-math-number	因数倍数和数的规律	五年级	上册	数学	step-3	做判断	step	derived	yes	frontend/src/assets/audio/study/g5-upper-math-number/step-3.mp3	frontend/src/assets/audio/study/g5-upper-math-number/step-3.mp3	做判断。最后说清它们属于哪种数的关系。
g5-upper-math-number	因数倍数和数的规律	五年级	上册	数学	example	找关系	example	derived	yes	frontend/src/assets/audio/study/g5-upper-math-number/example.mp3	frontend/src/assets/audio/study/g5-upper-math-number/example.mp3	找关系。看到两个数时，先想谁能整除谁，再看它们在奇偶、倍数特征上有没有明显线索。先找关系，数字就不只是一个个孤零零地站着。
g5-upper-math-number	因数倍数和数的规律	五年级	上册	数学	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g5-upper-math-number/memory.mp3	frontend/src/assets/audio/study/g5-upper-math-number/memory.mp3	记忆小口令。数的规律口令: 先看整除, 再看特征, 最后做判断。顺序是：看整除 · 看特征 · 做判断。
g5-upper-math-area	面积计算和组合图形	五年级	上册	数学	step-1	认图	step	derived	yes	frontend/src/assets/audio/study/g5-upper-math-area/step-1.mp3	frontend/src/assets/audio/study/g5-upper-math-area/step-1.mp3	认图。先判断这块图形是熟悉图还是组合图。面积题到了五年级，要学会先看图形特点，再想该拆还是该拼。
g5-upper-math-area	面积计算和组合图形	五年级	上册	数学	step-2	拆分	step	derived	yes	frontend/src/assets/audio/study/g5-upper-math-area/step-2.mp3	frontend/src/assets/audio/study/g5-upper-math-area/step-2.mp3	拆分。再想它能拆成哪些会算面积的小图形。
g5-upper-math-area	面积计算和组合图形	五年级	上册	数学	step-3	列式算	step	derived	yes	frontend/src/assets/audio/study/g5-upper-math-area/step-3.mp3	frontend/src/assets/audio/study/g5-upper-math-area/step-3.mp3	列式算。最后把各部分面积算出来并合并。
g5-upper-math-area	面积计算和组合图形	五年级	上册	数学	example	先拆图	example	derived	yes	frontend/src/assets/audio/study/g5-upper-math-area/example.mp3	frontend/src/assets/audio/study/g5-upper-math-area/example.mp3	先拆图。看到图形时先认清它是什么，再想能不能拆成熟悉的几块，或者转化成熟悉图形。先把图拆顺，公式和算式才会自然出现。
g5-upper-math-area	面积计算和组合图形	五年级	上册	数学	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g5-upper-math-area/memory.mp3	frontend/src/assets/audio/study/g5-upper-math-area/memory.mp3	记忆小口令。面积口令: 先认图, 再拆分, 最后列式算。顺序是：认图 · 拆分 · 列式算。
g5-upper-math-equation	用字母表示数和简易方程	五年级	上册	数学	step-1	找未知	step	custom	yes	frontend/src/assets/audio/study/g5-upper-math-equation/step-1.mp3	frontend/src/assets/audio/study/g5-upper-math-equation/step-1.mp3	第一步，先找未知量。题目真正想问谁，就先把它盯住。
g5-upper-math-equation	用字母表示数和简易方程	五年级	上册	数学	step-2	写等量	step	custom	yes	frontend/src/assets/audio/study/g5-upper-math-equation/step-2.mp3	frontend/src/assets/audio/study/g5-upper-math-equation/step-2.mp3	第二步，写出等量关系。看清哪两部分相等，再把关系写成方程。
g5-upper-math-equation	用字母表示数和简易方程	五年级	上册	数学	step-3	解检查	step	custom	yes	frontend/src/assets/audio/study/g5-upper-math-equation/step-3.mp3	frontend/src/assets/audio/study/g5-upper-math-equation/step-3.mp3	第三步，解完要检查。把答案代回去，看看是不是和题意对上了。
g5-upper-math-equation	用字母表示数和简易方程	五年级	上册	数学	example	先写关系	example	custom	yes	frontend/src/assets/audio/study/g5-upper-math-equation/example.mp3	frontend/src/assets/audio/study/g5-upper-math-equation/example.mp3	跟我列一列。先找未知，再写等量，最后解出来检查。
g5-upper-math-equation	用字母表示数和简易方程	五年级	上册	数学	memory	记忆小口令	memory	custom	yes	frontend/src/assets/audio/study/g5-upper-math-equation/memory.mp3	frontend/src/assets/audio/study/g5-upper-math-equation/memory.mp3	记住方程小口令。先找未知，再写等量，最后解检查。
g5-upper-english-dialogue	个人信息和日常交流	五年级	上册	英语	step-1	看场景	step	custom	yes	frontend/src/assets/audio/study/g5-upper-english-dialogue/step-1.mp3	frontend/src/assets/audio/study/g5-upper-english-dialogue/step-1.mp3	第一步，先看场景。是在打招呼、介绍自己，还是在一问一答。
g5-upper-english-dialogue	个人信息和日常交流	五年级	上册	英语	step-2	判意图	step	custom	yes	frontend/src/assets/audio/study/g5-upper-english-dialogue/step-2.mp3	frontend/src/assets/audio/study/g5-upper-english-dialogue/step-2.mp3	第二步，判断意图。说话的人是想询问、回答，还是补充信息。
g5-upper-english-dialogue	个人信息和日常交流	五年级	上册	英语	step-3	选句子	step	custom	yes	frontend/src/assets/audio/study/g5-upper-english-dialogue/step-3.mp3	frontend/src/assets/audio/study/g5-upper-english-dialogue/step-3.mp3	第三步，选最合适的句子。场景和意图对上了，答案就更稳。
g5-upper-english-dialogue	个人信息和日常交流	五年级	上册	英语	example	先看场景	example	custom	yes	frontend/src/assets/audio/study/g5-upper-english-dialogue/example.mp3	frontend/src/assets/audio/study/g5-upper-english-dialogue/example.mp3	跟我接一句。先认场景，再判意图，最后把最合适的英语接上去。
g5-upper-english-dialogue	个人信息和日常交流	五年级	上册	英语	memory	记忆小口令	memory	custom	yes	frontend/src/assets/audio/study/g5-upper-english-dialogue/memory.mp3	frontend/src/assets/audio/study/g5-upper-english-dialogue/memory.mp3	记住英语对话小口令。先看场景，再判意图，最后选句子。
g5-upper-english-words	学校家庭和常见词汇	五年级	上册	英语	step-1	分场景	step	derived	yes	frontend/src/assets/audio/study/g5-upper-english-words/step-1.mp3	frontend/src/assets/audio/study/g5-upper-english-words/step-1.mp3	分场景。先判断这个词更像学校场景还是家庭场景。学校和家庭词汇越多，越不能只背中文，要学会把词放回真实场景里。
g5-upper-english-words	学校家庭和常见词汇	五年级	上册	英语	step-2	找对象	step	derived	yes	frontend/src/assets/audio/study/g5-upper-english-words/step-2.mp3	frontend/src/assets/audio/study/g5-upper-english-words/step-2.mp3	找对象。再看看它在句子里和谁、什么连在一起。
g5-upper-english-words	学校家庭和常见词汇	五年级	上册	英语	step-3	懂词义	step	derived	yes	frontend/src/assets/audio/study/g5-upper-english-words/step-3.mp3	frontend/src/assets/audio/study/g5-upper-english-words/step-3.mp3	懂词义。最后结合上下文确定它的意思。
g5-upper-english-words	学校家庭和常见词汇	五年级	上册	英语	example	连场景	example	derived	yes	frontend/src/assets/audio/study/g5-upper-english-words/example.mp3	frontend/src/assets/audio/study/g5-upper-english-words/example.mp3	连场景。看到一个词时，先想它更常出现在学校还是家庭，再看它和句子里哪个对象在连着。先把词放进生活场景，记忆就不容易散。
g5-upper-english-words	学校家庭和常见词汇	五年级	上册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g5-upper-english-words/memory.mp3	frontend/src/assets/audio/study/g5-upper-english-words/memory.mp3	记忆小口令。词汇口令: 先分场景, 再找对象, 最后懂词义。顺序是：分场景 · 找对象 · 懂词义。
g5-upper-english-time	时间计划和活动安排	五年级	上册	英语	step-1	找时间	step	derived	yes	frontend/src/assets/audio/study/g5-upper-english-time/step-1.mp3	frontend/src/assets/audio/study/g5-upper-english-time/step-1.mp3	找时间。先把句子里的时间提示圈出来。时间和活动安排题，最重要的是把时间线和人物动作排清楚。
g5-upper-english-time	时间计划和活动安排	五年级	上册	英语	step-2	看活动	step	derived	yes	frontend/src/assets/audio/study/g5-upper-english-time/step-2.mp3	frontend/src/assets/audio/study/g5-upper-english-time/step-2.mp3	看活动。再看看人物具体要做什么活动。
g5-upper-english-time	时间计划和活动安排	五年级	上册	英语	step-3	懂安排	step	derived	yes	frontend/src/assets/audio/study/g5-upper-english-time/step-3.mp3	frontend/src/assets/audio/study/g5-upper-english-time/step-3.mp3	懂安排。最后用一句话说清活动安排。
g5-upper-english-time	时间计划和活动安排	五年级	上册	英语	example	排时间线	example	derived	yes	frontend/src/assets/audio/study/g5-upper-english-time/example.mp3	frontend/src/assets/audio/study/g5-upper-english-time/example.mp3	排时间线。读题时先圈时间词，再看人物是在上学、运动还是做别的日常活动。时间线一理顺，句子的意思就更容易站稳。
g5-upper-english-time	时间计划和活动安排	五年级	上册	英语	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g5-upper-english-time/memory.mp3	frontend/src/assets/audio/study/g5-upper-english-time/memory.mp3	记忆小口令。时间口令: 先找时间, 再看活动, 最后懂安排。顺序是：找时间 · 看活动 · 懂安排。
g5-upper-english-read	句型理解和阅读判断	五年级	上册	英语	step-1	抓主角	step	custom	yes	frontend/src/assets/audio/study/g5-upper-english-read/step-1.mp3	frontend/src/assets/audio/study/g5-upper-english-read/step-1.mp3	第一步，先抓主角。看看是谁在做事，不要一长句就先慌。
